,flyer_name,text
5688,week_50_page_3,MADE
5689,week_50_page_3,2/$7
5690,week_50_page_3,"ROASTED 
RED PEPPER
HOMMUSVERIFIED"
5691,week_50_page_3,"Hand 
PickedBUY ONE, GET ONEMADE WITHGMOFREESAVE up to 
$13.99 on 2
CRUELTY 
Andalou Naturals
FREE 
Shower Gels, 
Body Lotions
e 296 NON-GMO 
& Butters 
3.4-8.5 oz., Select Varieties 
Infusing the best of nature into effective, 
award-winning products, Andalou Naturals is 
certified Non-GMO and always cruelty-free. 
Promotion not valid on CannaCell products"
5692,week_50_page_3,"NEW LOOKANDALOUUPLIFTINGNATURALSLavender ThymeLotion Corporelle 
Superfruit Antioxidants 
Rosehip Argan Oils 
Shea Cocoa Butters 
Ultra Hydrating Aloe Vera"
5693,week_50_page_3,$399
5694,week_50_page_3,GET ONE FREEBOGOBUY ONE
5695,week_50_page_3,"Irwin Naturals 
Men's Health 
All Sizes & Varieties 
Providing solution-oriented 
formulas, Irwin Naturals 
supplements exceed the 
highest standards for 
quality and purity.25% OFF"
5696,week_50_page_3,"American Health 
Ester-C 
All Sizes & Varieties 
Good health does not 
need to be complicated 
with American Health 
supplements, that work 
synergistically with your 
natural physiology to help 
promote proper balance 
and wellness.20% OFF"
5697,week_50_page_3,"SAVE $1 
Handpicked 
by Earth Fare 
Organic Dips 
8 oz., All Varieties 
Made from organic and non-GMO 
ingredients, choose from Tzatziki, 
Kale Dip, and Baba Ghanouj. 
Try these tasty treats with our 
Signature Organic Baguette!ked 
KALE DE"
5698,week_50_page_3,"GLUTEN 
FREE"
5699,week_50_page_3,ORGANICKALE DIP
5700,week_50_page_3,NONORGANICINGREDIENTS
5701,week_50_page_3,"MEN'S Living Green
Liquid-Gel Multi✓GODELARSHIPPEMENTIRWIN NATURALSSpecialized for Men with: 
12 Key Nutrient Groups 
Saw Palmetto & Pumpkin Seed 
Whole Food Concentrates90 LIQUID SOFT-GELS"
5702,week_50_page_3,"1000 mgGentle Form 
of Vitamin CBioflavonoidsPatentedDEURS90 CAPSULES 
Dietary Supplement
AMERICAN HEALTHNon NON-GMO 
Ester-C"
5703,week_50_page_3,Formulawith Citrus
5704,week_50_page_4,EARTH FARE O
5705,week_50_page_4,"FRESH PRODUCE2/$7 
5-Pack 
Non-GMO 
CornFrom non-GMO seed, 
corn-on-the-cob is a 
grilling favorite and a source 
of antioxidants and fiber.SALES VALID WEDNESDAY, JUNE 13 - TUESDAY, JUNE 19"
5706,week_50_page_4,"2/45Fresh 
Blackberries 
0.5 pt. 
These are the perfect size for 
grab-and-go snacking, with a 
burst of juicy sweetness in each 
morsel, and are a great source of 
Vitamin A, Vitamin C, and fiber."
5707,week_50_page_4,"ORGANIC$1 49/lb.Fresh 
Southern 
Peaches 
Fresh, juicy, and a 
summertime favorite, 
peaches are full of vitamins 
and a naturally sweet 
addition to smoothies, pies, 
or over ice cream."
5708,week_50_page_4,FRESH
5709,week_50_page_4,"NON-GMO$1 99/lb. 
Organic 
Zucchini 
& Yellow 
Squash 
Rich in vitamins A and C. 
Perfect grilled, sautéed, or 
added to a veggie platter!"
5710,week_50_page_4,FRESH
5711,week_50_page_4,NON-GMO
5712,week_50_page_4,"$ 1099/1b.$699SAVE $2/lb.
GOUDA 
Roth 
Sriracha 
Gouda 
A masterful combination of 
the modern classic, fiery Asian hot sauce 
with a creamy, buttery Wisconsin gouda."
5713,week_50_page_4,"$1299/lb.$1699/lb.SAVE $1/lb. 
USDA Choice or Better
USDA 
Cowboy Cut
CHOICE 
Ribeye Steak 
Never Administered Antibiotics or Any 
Growth Hormones, 100% Vegetarian 
Diet, 3rd Party Certified Humanely HUMANELY HANDLED 
Handled, Genetically Verified Angus, 
Traceable from Farm to Fork"
5714,week_50_page_4,"SAVE $3/lb. 
USDA Choice or Better
USDA 
Whole
CHOICE 
Beef Brisket 
Never Administered Antibiotics or 
Growth Hormones, 100% Vegetarian 
Diet, 3rd Party Certified Humanely HUMANELY HANDLED 
Handled, Genetically Verified Angus, Robert E. Mezu 
Traceable from Farm to ForkWhile supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off.
HAND PICKED DISCOVERED BY EARTH FARE and associated logo are trademarks of Earth Fare, Inc.$499/lb. 
SAVE $1/lb. 
Grass Fed 
Ground 
Sirloin 
Never Administered 
Antibiotics or Growth 
Hormones, Raised on 100% non-GMO 
Grass Pastures, High in Omega-3s 
and Conjugated Linoleic AcidGRASS 
FED$499/lb.$65 
NEW)
Full Case, 
SAVE $6
SAVE
$90.88 
Rich & Spicy 
Cabernet 
Rich & Creamy
RICH
CREAM 
Chardonnay 
750 mL 
Bourbon barrel aging expands the flavors of 
dark cherries, blackberries and ripe plums to 
this Cabernet, while malolactic fermentation 
gives bright fruit flavors and creamy vanilla 
oak accents to this Chardonnay. 
$75.50 Full Case, SAVE $80.38 in OH 
$699 
SAVE $2 
Cameron's Coffee
INTENSE FRENCH 
Coffee Bags
CAMERON'S 
10-12 oz., All Varieties 
Roasted with small town heart in 10 
Shakopee, Minnesota, Cameron's 
Coffee brings you straight-up 
full-flavor coffee that's always 
smooth and never bitter.$1 OFF
MADE 
PER POUND 
Salsa & 
Guacamole 
From the 
Produce Dept. 
Made in-house with only the freshest ingredients and 
ready to meet your standards for spice and flavor.EARTH FARENON-GMOJOIN HEALTHY REWARDST IT'S FREE & EASY!
Join in-store and download our App for more exclusive deals."
5715,week_50_page_4,"ericanSIEDMADE 
IN HOUSEnanes"
5716,week_50_page_4,"CHEESESPICY PEPPER GOUDA CHEESEwith 
per laSWEET"
5717,week_50_page_4,"$399/lb. 
SAVE $3/lb. 
Made In-House 
Chicken Kabobs 
From the Meat Dept. 
All Varieties 
Never Administered Antibiotics 
or Growth Hormones, Certified 
American Humane, 100% Vegetarian 
Diet, Fresh-Never Frozen 
$1099/lb. 
SAVE $2/lb. 
Sockeye 
Salmon Fillet 
100% Traceable and Sustainably 
Sourced, All Earth Fare Salmon is 
non-GMO, Superior Flavor, Great Source 
of Omega-3 Fatty Acids, Product 
of the USA (Alaska), Frozen at SeaNON-GMOAmesWILD 
CAUGHT"
5718,week_50_page_4,TURAL FO
5719,week_50_page_4,SYER NATUSRacut E. Meyer
5720,week_50_page_4,BETLERSPICY
5721,week_50_page_4,"FRESH 
SAVE $5/lb. 
Fresh 
Dayboat 
Sea Scallops 
10-20 Count 
Never Any Preservatives, Fresh-Never Frozen, 
Shucked on Deck, New Bedford, MA, USA"
5722,week_50_page_4,ATURALE
5723,week_50_page_4,FOODSINDEPENDENTLY VERIFIEDMEYER Na
5724,week_50_page_4,Cat
5725,week_50_page_4,ROASTER'S RESERVE
5726,week_50_page_4,IN HOUSE
5727,week_50_page_4,"10% OFFBeer Sale 
All Sizes & Varieties 
Excludes OH 
Sale Valid 6/15-6/17 ONLY"
5728,week_50_page_4,HANDCRAFTED COFFEEw Rostyw RicheClown283
5729,week_50_page_4,Download on the
5730,week_50_page_4,"GET IT ON 
Google PlayThe paper in this insert was provided through
a PEFC Certified Paper Manufacturer. 
For more information go to www.pefc.org.App Store"
5731,week_50_page_4,"HEALTHY 
REWARDS"
5732,week_51_page_1,VWE LONGE
5733,week_51_page_1,"EARTH 
FAREOGET ONE FREE- WITH -BOGOBUY ONE, GET ONEBUY ONEORGANIC"
5734,week_51_page_1,"MADE 
IN HOUSE"
5735,week_51_page_1,"$1999 
SAVE up to $10 
Catering Trays
From the 
Earth Fare Kitchen 
Fruit, Vegetable, & Dip Trays 
Pre-order 48 hours prior."
5736,week_51_page_1,EST 1975
5737,week_51_page_1,"$399/lb. 
PRICE LOCK 
Fresh 
Pork Sausages 
All Varieties 
100% Vegetarian Fed Diet, No Nitrates or 
Nitrites, Made without Pork Casings$299/lb.Organic 
Red Seedless 
Grapes 
Grapes are rich in a compound 
called polyphenols, an antioxidant that gives 
grapes their vibrant color and helps protect our 
bodies from disease and environmental damage."
5738,week_51_page_1,cesOD
5739,week_51_page_1,"$1999/lb.FREEOrganic 
Strawberries 
1 lb. 
These nutrient-rich berries can be 
eaten plain, blended into smoothies, or 
used to make a homemade jam or jelly.SAVE $5/lb. 
Fresh 
Wild Salmon 
100% Traceable and Sustainably 
Sourced, All Earth Fare Salmon is 
non-GMO, Superior Flavor, Great Source of 
Omega-3 Fatty Acids, Product of the USA$699/lb.
FRESH 
SAVE $4/lb. 
Fresh 
Pork Tenderloin 
Never Administered Antibiotics or Growth Hormones, 
100% Vegetarian Diet, Never Fed Ractopamine, 
Never Raised in Gestation or Farrowing Crates"
5740,week_51_page_1,ORGANIC
5741,week_51_page_1,ORGANIC
5742,week_51_page_1,"$999/lb.$399 
Organic 
Blueberries 
1 Pint 
A good source of Vitamin C, fiber, 
and antioxidants, blueberries are 
the perfect superfood with fewer 
than 100 calories per cup.SAVE $3/lb. 
Fresh 
White Shrimp 
26-30 Count 
No Water Additives or Preservatives, 
100% Traceable and Sustainably 
Sourced, Caught with Turtle-Safe 
Nets, Fresh-Never Frozen$699/lb.
MADE
IN HOUSE 
SAVE $4/lb. 
Blackened 
Chicken Salad 
From the 
Earth Fare Kitchen 
Heat things up with this special blend 
that's a little hot, a little smoky, and full of 
flavor. Made fresh in-house with American 
Humane Certified chicken that's never been 
administered antibiotics or growth hormones.2/$5SAVE $1.98 on 2 
Kevita 
Kombucha 
12.2-16 oz., 
Select Varieties 
Energized to the core with a 
bold and smooth taste, Kevita 
Kombucha is fermented with 
tea culture and has billions of 
live probiotics. 
Save an additional 10% 
when you buy 6 or more.Never Administered Antibiotics or Growth Hormones - Raised on 100% 
non-GMO Grass Pastures - High in Omega-3s and Conjugated Linoleic Acid"
5743,week_51_page_1,NON-GMO
5744,week_51_page_1,NON-GMO
5745,week_51_page_1,NON-GMO
5746,week_51_page_1,FRESH
5747,week_51_page_1,FRESH
5748,week_51_page_1,NON-GMO
5749,week_51_page_1,"MADE 
IN HOUSE"
5750,week_51_page_1,"FitGardenIGHTS CRAVINGS BURNS FAT SATIS25% OFF 
Garden of Life 
BRAND 
WIDE SALE 
All Sizes & Varieties 
USDA Organic Certified and 
Non-GMO Project VerifiedGLUTENKEVITAsich Protein for Weight LosBurns fat 
Satisfies Hunger. Fights Cravings
Low Glycemic Index 
VEGAN GLUTEN FREE DAIRY FREE SOY FREE
BW Food Dietary SupplementRANLide"
5751,week_51_page_1,NON-GMO
5752,week_51_page_1,FIFOmericanmanes
5753,week_51_page_1,"KOMBUCHANATURALLY 
ENERODNOLIVE 
PROBIOTICMASTER BREW FREEPINEAPPLE PEACH VEGAN"
5754,week_51_page_1,Net W1 1502 (4519)
5755,week_51_page_1,"S100% GRASS FED BEEF EVENT Memoranducirasto pastureibio High in Smega-srand Conjugated Linoleic Acid
$499 $599 $699/1b. $999/lb. $999/lb. $1399 
SAVE $2 
SAVE $2 SAVE $4/lb. SAVE up to $4/lb. SAVE $2/lb.
SAVE $4 
Grass Fed 
Grass Fed 
Grass Fed 
Grass Fed 
Grass Fed
Grass Fed 
Organic 
Organic
Skirt
Ribeyes & Tenderloin Filet Mignon 
Ground Beef Beef Patties Steaks Strip Steaks Kabobs Two 5 oz. Steaks per Pack 
1 ]b. Brick 
1 lb.
SALES VALID WEDNESDAY, JUNE 20 - TUESDAY, JUNE 26"
5756,week_51_page_1,"GRASS 
FEDNON-GMO"
5757,week_51_page_2,"$699/1b. 
SAVE $1/lb. 
Bulk 
Pollinator 
Friendly Whole 
Almonds 
Rich in fiber, protein, 
monounsaturated fats, Vitamin E, 
manganese, and magnesium.SALES VALID WEDNESDAY, JUNE 20 - TUESDAY, JUNE 26EARTH 
FARE 
INATOR"
5758,week_51_page_2,"EARTH FARE 
2/$3HappySQUEEZE"
5759,week_51_page_2,Stony z2 ORGANICSTRAWBERRY$399
5760,week_51_page_2,2/$7
5761,week_51_page_2,"SmoothGLUTEN
FREE 
SAVE $1.30 
Vita Coco 
Coconut Milk 
1.25 Liter, Select Varieties 
With the straight-from-the-coconut 
goodness, this unique blend of coconut 
water, coconut cream, and other 
Non-GMO certified ingredients has 
no added sugar or carrageenan and is 
dairy-free, lactose-free, and soy-free.DAIRY 
FREECoconut Milk2/$7BEANITOS NON-GMOORIGINALS"
5762,week_51_page_2,"SAVE 
98¢ on 2 
La Croix 
Sparkling 
Water 
8 Pack, Select Varieties 
These 100% natural sparkling waters are free of 
calories, sugar, sodium, and artificial sweeteners.BETULIME LAVORED
SPARKLING WATER"
5763,week_51_page_2,POLLIPIENO
5764,week_51_page_2,"CALORIE free8 E 
CARTLa CroixSWEETENER freeSODIUM free"
5765,week_51_page_2,othDairy Free
5766,week_51_page_2,"2/$558SAVE 58¢ on 2 
Stonyfield
Stonyfield 
YoKids Yogurt organic NON-GMO 
Pouches 
3.4-3.5 oz., 
Select Varieties
GLUTEN 
Delicious and made
FREE 
with certified organic 
ingredients, without the use of artificial 
hormones, pesticides, and GMOs.BEANS ARE BETTER2/$6BLACKORGANIC 
SAVE $1.58 on 2 
Cascadian Farm 
Organic Cereal 
8.6-16 oz., 
Select Varieties 
Cascadian Farm is recognized 
as a pioneer in converting 
conventional farms to organic. Their cereals are 
no exception. All cereals are made with all natural, 
organic ingredients, good for the entire family!"
5767,week_51_page_2,3502Lobot Yout
5768,week_51_page_2,SL 142 27 not
5769,week_51_page_2,ECLIFNUTRITION FOR SUSTAINED ENERGY
5770,week_51_page_2,"10/$10ClifSAVE $2.50 on 10Nutritional Bars 
2.4 oz., Select Varieties 
Made for great taste and 
performance nutrition with 
wholesome, organic ingredients."
5771,week_51_page_2,VANILLA ISLANDGLUTEN FREELow GLYCENICLuna & Larry'sINON-GMO
5772,week_51_page_2,"Cascadian Farm8 Grams of 
Whole Gran 
Good Source 
of Fiber 
Natural Fruit 
FlavorsFruitful"
5773,week_51_page_2,ENON-DAILY FROZES DESSESOORGADIC
5774,week_51_page_2,"BARENEROY BARNET WT 2.40 OZ (689)- MADE WITH OROANIC
PEANUT BUTTERCRUNCHY 
PEANUT BUTTEROD"
5775,week_51_page_2,Frus
5776,week_51_page_2,"$499 
SAVE $2
Coconut 
Coconut Bliss
Bliss 
Coconut 
Ice Cream 
1 Pint, Select Varieties 
Creamy coconut milk is the 
base of this soy-free, vegan, 
and gluten-free ice cream.GLUTEN 
FREEVEGAN"
5777,week_51_page_2,"HIGH 
FIBER"
5778,week_51_page_2,PROTEIN
5779,week_51_page_2,cozes DE
5780,week_51_page_2,"SAVE $1 
Enjoy Life 
Cookies 
6-7 oz., 
Select Varieties 
Made with non-GMO, 
all-natural ingredients 
for an allergy friendly 
and gluten-free treat.$399SAVE 
$1.58 on 2 BEAN CHIPS 
Beanitos
The Original
FREE 
Bean Chips 
5.5-6 oz., 
Select Varieties 
An all-natural snack
VEGAN 
made from beans that's high in 
healthy fiber & protein, with no gluten, 
corn, trans fat, MSG, or GMOs.NET WT 4.302 179"
5781,week_51_page_2,"frutford盟盟 
NET HT110200"
5782,week_51_page_2,"AnniesMade with Organic WheatSAVE 98¢ on 2 Cheddar Bunnies 
Annie's 
Homegrown 
Crackers 
6.75-7.5 oz., 
Select Varieties 
Baked with organic wheat flour and real, aged 
cheddar for a tasty, wholesome snack that is great 
for toddlers or adults to enjoy by the handful.NON-GMO"
5783,week_51_page_2,2/$7
5784,week_51_page_2,"2/$3SAVE 98¢ on 2 
Vermont 
Smoke & Cure 
Meat Sticks 
1 oz., Select Varieties 
These consciously crafted 
smoked meats and meat 
snacks have been made using 
responsibly sourced meats, 
and simple, local ingredients 
since 1962.CON EARTH FARE BRAND 
$399
2/$4EARTH 
FAREOCREAM CHEESEARTIFICIALFROM COWS 
NOT TREATEDEARTH
FARE 
Organic
SALTED
CREAMY 
PEANUT BUTTERSea Salt & VinegarSAVE 98¢ on 2 
Earth Fare 
Kettle Chips 
8.5 oz., All Varieties 
Made with sunflower oil and 
sea salt, don't miss this Clean 
version of a classic snack.KETTLECHIPSĐi An CiviNET WI 10 OZ"
5785,week_51_page_2,"Watch out! 
They go real fost!HOMEGROWNBaked Snack Crackers"
5786,week_51_page_2,"UNCURED PEPPERONITURKEY STICKWITHOUT ANTONICS 
ND ADDINOLONES 
VEGETARIATED 
BUTELIAINAMI 
LOTENADEO N RICH
TURED 
FONT CANADAVER
GLUTEN 
FREE"
5787,week_51_page_2,"Dairy 
FREEEnjoyChocolate
ChipFREEGLUTEN 
FREEnew lookHandcrafted 
CRUNCHY COOKIESNo cal 
AnythingNON-GMOTERRA 
SAVE $1.98 on 2
SWEETS & BEETS 
Terra Chips 
Chips 
5.75-6.8 oz., 
Select Varieties 
Made with non-GMO 
ingredients, these 
chips source exotic 
vegetables for an exciting and flavorful 
twist on your favorite snack.MADE WITH"
5788,week_51_page_2,NO SALT ADDED NON GMOreal vegetable chips
5789,week_51_page_2,"Made with Gods 
N F Shtator
Made with a wel 
Chefrost Tree"
5790,week_51_page_2,ESCOMGLUTEN
5791,week_51_page_2,INGREDIENTS
5792,week_51_page_2,"2/$7SAVE 58¢ on 2 
Seventh Generation 
Dish Soap 
25 oz., Select Varieties 
Premium, plant-based dish 
soap formula that fights 
grease and powers through 
tough, dried-on food."
5793,week_51_page_2,VEGAN
5794,week_51_page_2,: 2/$
5795,week_51_page_2,"EARTH 
FARE 
OriginalWITH BSTNEW"
5796,week_51_page_2,"POWERFUL NON-TOXIC 
CLEAN FORMULA
0%NATURAL DISH LIQUID
RENTA VARIEFREE & CLEAR 
SR 1200 (1.56 PT/CHOP/733ALOseventh 
generation"
5797,week_51_page_2,"ORGANIC 
SAVE $1 
Earth Fare 
Organic 
Peanut Butter 
16 oz., Select Varieties 
Made with simple natural ingredientsincluding dry roasted U.S. peanuts and sea 
salt. Enjoy on sandwiches, apple slices, or 
as an addition to your next smoothie.SAPood WE PLEDGE OUR FOOD IS FREE OF:SAVE 
98¢ on 2 
Earth Fare
CREAM CHEESE 
Cream 
Cheese 
8 oz., Select Varieties 
Made with rBGH-free milk, use our cream cheese 
in desserts, on bagels, or any other way."
5798,week_51_page_2,NET WT 8 OZ (2260) OoKEEP BERITA
5799,week_51_page_2,"with Vinegar 
and Sea Salt"
5800,week_51_page_2,OUR
5801,week_51_page_2,"- Added hormones 
- High fructose corn syrup 
- Bleached or bromated flour- Antibiotics
Artificial sweeteners 
- Artificial colors or flavors- Artificial fats and trans-fats 
Artificial preservatives"
5802,week_51_page_2,PHILOSOPHY
5803,week_51_page_3,"SALES VALID WEDNESDAY, JUNE 20 - TUESDAY, JUNE 26"
5804,week_51_page_3,EARTH FARE O
5805,week_51_page_3,$499RECE*14
5806,week_51_page_3,"$499/lb.
MADE
IN HOUSE 
SAVE $1/b. 
Pepita 
Corn Salad 
From the 
Earth Fare Kitchen 
Our version of Mexican Street Corn with 
roasted red peppers, onions, and cilantro, 
blended with a Pepita-Caeser dressing and 
topped with feta and a touch of jalapeño.$499"
5807,week_51_page_3,$399
5808,week_51_page_3,"FRESH 
SAVE $1 
Lasagna 
From the Deli 
All Varieties 
Layers of artisan pasta filled 
with the finest ingredients. Try them 
all- Cheese, Fresh Vegetable, and a Meat 
variety made with meats that have never 
been administered antibiotics or hormones."
5809,week_51_page_3,NEW
5810,week_51_page_3,"NEWMADE
IN HOUSE 
SAVE $1 
Tuna & Cucumber 
Baguette 
From the 
Earth Fare Kitchen 
Made fresh in-house with sustainably sourced 
and traceable tuna, fresh cucumbers, and 
sprouts on our Signature Organic Baguette.MADE
IN HOUSE 
SAVE $1 
Kale 
Caesar Salad 
From the 
Earth Fare Kitchen 
8 oz 
A twist on a classic, using fresh kale, pumpkin 
seeds, and our signature crostini from the Earth 
Fare Bakery! Served with a delicious Mexican 
Pepita Caesar salad dressing from Cindy's Kitchen."
5811,week_51_page_3,"$499SAVE $1 
Attack of the 
Veggies Wrap 
From the 
Earth Fare Kitchen 
Fresh veggies and hummus wrapped 
up in a delicious tortilla! Perfect for a 
summer picnic or to take to the office."
5812,week_51_page_3,"$999/lb.SAVE $2/lb. 
Dietz & Watson 
Originals 
Oven RoastedFrom the Deli 
Free of added nitrates and nitrites, Dietz 
& Watson meats are humanely raised and 
never administered antibiotics or growth 
hormones. Sliced to order at the Deli."
5813,week_51_page_3,"$799/1b.PEPPER JACK
NATURAL CHEESE - 
Therm
o wy
w 
Alastry leverede arbiy red and dapat"
5814,week_51_page_3,"MADE 
IN HOUSE"
5815,week_51_page_3,ORGANIC
5816,week_51_page_3,"ORIGINALS
will 
OVEN ROASTED 
TURKEY BREASTNATURAL*"
5817,week_51_page_3,"NO NITRATES OR NITRITES ADDED 
NO ANTIBIOTICS HUMANELY 
EVER
BASEDTRADITIONALFAMILY RECIPES11939"
5818,week_51_page_3,.NET WT 2.5 LB (1136)
5819,week_51_page_3,"ORGANIC BAKERYORGANIC BREAD 
NET WT 18 OZ CT 2B 2 OZ) 5109ALPINE
VALLEY NON-GMO 
ORGANIC 
super 
grains 
100. 12. 20 y"
5820,week_51_page_3,VEGAN
5821,week_51_page_3,"Tillamook 
SAVE $2/lb. 
Tillamook 
Pepper Jack Cheese 
From the Deli 
With its fresh taste, this mild Monterey Jack is the 
perfect host for fiery bits of pepper with no artificial 
ingredients. Sliced to order at the Deli counter."
5822,week_51_page_3,"$399 
SAVE $1 
Alpine Valley 
Organic 
Loaf Bread 
18 oz., Select Varieties 
Organic, Non-GMO Project 
Verified. No artificial colors, 
flavors, or preservatives.uttarain Bread Including Quinoa, Chand TH"
5823,week_51_page_3,Turkey
5824,week_51_page_3,"$499/PackSAVE $2/Pack 
4-Pack 
Croissant 
From the Bakery 
Select Varieties 
Our flaky and buttery 
croissants are baked fresh 
in-house with simple ingredients, 
including real butter. 
Discount Taken at Register"
5825,week_51_page_3,"2/$5SAVE 98¢ on 2 
Cake Slices 
From the Bakery 
Select Varieties 
Enjoy cake anytime with 
these convenient slices in 
your favorite flavors. Made without 
artificial colors, flavors or sweeteners."
5826,week_51_page_3,FRESH
5827,week_51_page_3,"100% 
CLEAN"
5828,week_51_page_3,"$349/Pack
FRESH 
SAVE $1/Pack
10-Pack 
Mini Cookies 
From the Bakery 
Select Varieties 
Baked fresh daily using only cage-free eggs 
and non-GMO ingredients. Free of artificial 
flavors, sweeteners, and preservatives. 
Discount Taken at Register"
5829,week_51_page_3,"$299 
SAVE $1 
Stonefire 
Naan 
8.8 oz., All Varieties 
Hand stretched. Tandoor 
oven baked. No artificial 
preservatives."
5830,week_51_page_3,"TANDOOR BAKED ORIGINAL
NS PRATIVA 
NAAN | ΕισαStonefire250 (8.862)"
5831,week_51_page_3,"SAVE 50¢ 
Elysian 
Space Dust, 
Day Glow 
6 Packs 
Known for classic styles, 
flexibility and innovation, Elysian has brewed 
over 350 different recipes since opening in 1996. 
$9.49. SAVE 50¢ in AL & MI: $10.49, SAVE 
50¢ in IN, TN & VA; $12.49, SAVE 50¢ in OH$1 1 49 ELISAN ELYSIAN.rece"
5832,week_51_page_3,"$999SAVE $1 
La Fiera 
Montepulciano, 
Pinot Grigio 
750 mL 
La Fiera wines are the perfect 
partner to a wide range of foods, 
offering bright fruit flavors and a 
fresh, approachable style.MONTEPULCINO DEF110LA FIERAPINOT GRIGIOLA FIERA"
5833,week_51_page_3,LA FIERANEW
5834,week_51_page_3,$299
5835,week_51_page_3,"$999SAVE $3 
Counter Culture 
Forty Six 
12 oz. 
This smoky, full-bodied 
coffee has a flavor profile 
rich in dark chocolate."
5836,week_51_page_3,Space Dust IPA SANEW
5837,week_51_page_3,"LE PETITE FROMAGEPortons 
per packalouette)NOSpread 
& Snack40 salarisingGARLIC & HERBSnSPREADABLE 
CHEESE PORTIONS 
NET WT 4020DO SERVING SUGGESTIONartificial color"
5838,week_51_page_3,He
5839,week_51_page_3,"COUNTERCULTURECOFFEE CON 
CERTIDOREANIS BOCSFORTY-SIXDARK CHOCOLATE SMOKY FULL-BODHED9/5COUNTER 
CULTURE
COFFEE"
5840,week_51_page_3,SEATTLE TASSINGTON
5841,week_51_page_3,"8 
SAVE $1.30 
Alouette 
Le Petite 
Fromage 
4.7 oz., All Varieties 
Perfectly portioned cheeses 
bursting with big, fresh flavor."
5842,week_51_page_4,"SALES VALID WEDNESDAY, JUNE 20 - TUESDAY, JUNE 26$2 OFF
MADE 
PER POUND
IN HOUSE 
Fresh 
Beef Kabobs 
From the Meat Dept. 
All Varieties 
Made fresh in-house with 
genetically verified Angus 
beef that has never been 
administered antibiotics or 
growth hormones, we use fresh produce 
from our stores to ensure top quality kabobs."
5843,week_51_page_4,"EARTH FARE O 
2/$6SAVE 
$1.98 on 2 
Grill Ready 
Burgers 
From the 
Meat Dept. 
All Varieties 
Made Fresh In-House, Never Administered 
Antibiotics, Fresh-Never Frozen 
Priced Per Pound in NC, IN, Canton Market"
5844,week_51_page_4,"$499/1b.SAVE $2/lb. 
Fresh 
Chicken Kabobs 
From the Meat Dept. 
All Varieties 
Never Administered Antibiotics 
or Growth Hormones, Certified 
American Humane, 100% 
Vegetarian Fed Diet, 
Fresh-Never Frozen"
5845,week_51_page_4,"2/$4SAVE 98¢ on 2 
Shrimp Skewers 
From the Seafood Dept. 
No Water Additives or Preservatives, 
100% Traceable and Sustainably 
Sourced, Caught with Turtle-Safe Nets"
5846,week_51_page_4,"canIEDMADE 
IN HOUSEmane"
5847,week_51_page_4,AmericYR
5848,week_51_page_4,"FRESH$299/lb. 
SAVE $1/Ib. 
Fresh 
Boneless, 
Skinless 
Chicken Thighs 
Never Administered Antibiotics or any 
Added Hormones, 100% Vegetarian Diet, 
3rd Party Certified Humanely RaisedAmeriaHuma"
5849,week_51_page_4,"NON-GMOORGANIC$169/b. 
Tomatoes 
on the Vine 
Low in calories, yet 
rich in antioxidants and 
vitamins, tomatoes are a low carb 
way to get a boost of Vitamin C, 
potassium, and plenty of other nutrients."
5850,week_51_page_4,"MATURAHUMANELY HANDLED$999/lb. 
SAVE $4/1b. 
USDA Choice or Better
T-Bone Steak 
Never Administered Antibiotics or 
Growth Hormones, 100% Vegetarian 
Diet, 3rd Party Certified Humanely 
Handled, Genetically Verified Angus, 
Traceable from Farm to ForkUSDA) 
CHOICEFOODS"
5851,week_51_page_4,"anesFIED$1 99/lb. 
Organic 
Zucchini 
A healthy and 
flavorful vegetable that 
you can use in a pasta sauce, 
add to a stir-fry, or bake into 
sweet loaves of quick bread."
5852,week_51_page_4,MEYER NAINDEPENDENTLY VERIFIEDRobert E. Megee
5853,week_51_page_4,"2/$75-Pack 
Non-GMO Corn 
Whole grain corn is as 
healthy as any other 
grain and is rich in fiber 
and antioxidants."
5854,week_51_page_4,"2/$3Organic 
Cucumbers 
Low in calories, 
carbohydrates, 
sodium, and fat, 
this refreshing veggie is high 
in Vitamin K and water."
5855,week_51_page_4,"$1 OFFPER POUND 
Salsa & 
Guacamole 
From the 
Produce Dept. 
Made in-house with only the freshest 
ingredients and ready to meet your 
standards for spice and flavor."
5856,week_51_page_4,NON-GMO
5857,week_51_page_4,ORGANIC
5858,week_51_page_4,"MADE 
IN HOUSE2/$4 
OrganicGreen, 
Red, & 
Lacinato Kale 
Low in calories and high in fiber, 
kale is packed with vitamins and 
is a hearty alternative for salad."
5859,week_51_page_4,ORGANIC
5860,week_51_page_4,NON-GMO
5861,week_51_page_4,NON-GMO
5862,week_51_page_4,"$1 49/lb.Fresh 
Southern 
Peaches 
Peaches' fuzzy, velvety 
skins contain a juicy, 
yellow pulp that's sweet 
with a delicate aroma."
5863,week_51_page_4,"25% OFFKiss My Face 
Sun Care 
All Sizes & Varieties 
Scientifically advanced 
formulas are based on clean, 
natural bioactives that provide 
unmatched, professional results."
