,flyer_name,text
4902,week_45_page_1,ORGANIC
4903,week_45_page_1,"Organic 
Blueberries 
Half Pint 
A good source of Vitamin C, fiber 
and antioxidants, with fewer than 
100 calories per cup."
4904,week_45_page_1,"GRASS 
FED"
4905,week_45_page_1,"MADE 
IN HOUSE"
4906,week_45_page_1,BOGOGET ONE FREEBUY ONE
4907,week_45_page_1,FREE
4908,week_45_page_1,"BUY ONE, GET ONE"
4909,week_45_page_1,EST 1975
4910,week_45_page_1,"GRASS 
FED"
4911,week_45_page_1,"$6 EACH 
SAVE $2.99 
Grass-Fed 
Organic 
Filet Mignon 
5 oz., (Sold as 2,5 oz. Filets for $12) 
Never Administered Antibiotics or Growth 
Hormones, Raised on 100% non-GMO 
Grass Pastures, High in Omega-3s and 
Conjugated Linoleic AcidHALF 
OFFCAUGHT$5 EACH 
SAVE $4.99 
Wild Caught 
Maine 
Lobster Tails100% Traceable and 
Sustainably Sourced, No Water 
Additives or PreservativesCELEBRATE MOM4 oz."
4912,week_45_page_1,NEW
4913,week_45_page_1,WILD
4914,week_45_page_1,"– WITH – 
EARTH 
FAREV"
4915,week_45_page_1,ORGANIC
4916,week_45_page_1,V
4917,week_45_page_1,LIVE
4918,week_45_page_2,PHILOSOPHY
4919,week_45_page_2,"- Artificial fats and trans-fats
Artificial preservatives• Antibiotics
Artificial sweeteners 
- Artificial colors or flavors- Added hormones 
- High fructose corn syrup 
- Bleached or bromated flourPoole"
4920,week_45_page_2,"Good WE PLEDGE OUR FOOD IS FREE OF:SAVE 50¢ 
Founders
AYPAL
ALL DAY IPA 
All Day, 
PC Pilsner 
6 Pack Cans, 
Select Varieties 
An all-day IPA naturally brewed with a complex array of malts, 
grains and hops. Balanced for optimal aromatics and a clean finish. 
$8.49, SAVE 50¢ in AL & FL; $8.99, Everyday Low Price in OH 
$7.99, SAVE 50¢ in IN & MI; $9.99, SAVE 50¢ in SC$949"
4921,week_45_page_2,OUR
4922,week_45_page_2,VEGAN
4923,week_45_page_2,"SprySAVE $2/lb. 
Dietz & Watson 
Applewood 
Smoked Ham 
From the Deli 
Sliced to order from the Deli. Free of 
Added Nitrates and Nitrites, Humanely 
Raised, Never Administered Antibiotics 
or Growth Hormones. 
Extra 25% OFF each Sunday in May!DENTAL DEFENSE 
SUGREEXlear 
Spry Gum & Mints 
All Sizes & Varieties 
Naturally sweetened for a 
delicious flavor with dental 
health benefits. Non-GMO, 
Gluten-Free, & Vegan.20% OFFUNCURED APPLEWOOD SMOKED HAM 
MONDE
ENCE 
NO ANTIBIOTICS FUMANELY 
EVER
RAISED
ELT PORK &TRADITIONAL1939ORIGINALSNATURAL -$999/lb."
4924,week_45_page_2,"Dr. HauschkaCorporationDr. HauschkaRevitalizing
Day Cream 
Crema de
Fidais undRosen 
Tagescreme
Rose 
Day CreamCertifiedCRUELTY
FREEDay Cru$499
MADE 
SAVE $1
IN HOUSE 
Blackened 
Chicken 
Salad Wrap 
From the 
Earth Fare Kitchen 
Heat things up with this special blend that's a little hot, a little smoky, 
and full of flavor. Made Fresh In-House. American Humane Certified 
Chicken, Never Administered Antibiotics or Growth Hormones.$399
MADE 
SAVE $1
IN HOUSE 
Grilled Chicken 
Caesar Salad 
From the 
Earth Fare Kitchen 
7 oz. 
This signature salad is a 
customer favorite! Delicious 
Caesar dressing free of artificial 
ingredients, paired with savory humane certified chicken 
that was never administered antibiotics or growth hormones.Dr. HauschkaDr. Hauschka 
BRAND WIDE SALE 
All Sizes & Varieties 
Natural skin care products that 
can help you achieve a complexion 
you'll be happy to see in the mirror 
each morning.30% OFF"
4925,week_45_page_2,"POWER 
DEDDERMINTSALL NATURAL"
4926,week_45_page_2,SESSION ALESESSION ALE4158 EN BETREKA DI KAW132SESSIONALE
4927,week_45_page_2,"GLUTEN 
FREEChewing Gum 
PEPPERMINTDENTAL DEFEN"
4928,week_45_page_2,NEW
4929,week_45_page_2,NON-GMO
4930,week_45_page_2,"NICORIGINAL 
HOMMUSCEDAR'S
US ORGANIC 
ORGANIC 
RED PEPPER 
HOMMUSSAVE $2.98 on 2 
Cedars 
Organic Hommus 
8 oz., All Varieties 
Made with simple ingredients you'll 
recognize, Cedar's Hommus is full 
of flavor to dip, spread, and enjoy.2/$6"
4931,week_45_page_2,"USDA 
ORGANICUNUANIC"
4932,week_45_page_2,oproject.orgORGANROASTED
4933,week_45_page_2,VERIFIED
4934,week_45_page_2,"$399/lb.
MADE 
EVERYDAY
IN HOUSE 
LOW PRICE 
Signature 
Mac & Cheese 
From the 
Earth Fare Kitchen 
Made with rBST-free Cheddar, Mozzarella, 
and Provolone, our creamy and cheesy Signature Macaroni 
and Cheese is scratch made without artificial flavor or colorsSAVE $2/Pack 
4-Pack 
Croissant 
From the Bakery 
Select Varieties 
A traditional, flaky pastry baked fresh in-house 
with real butter. Also available in multi-grain. 
Discount Taken at Register$499/Pack"
4935,week_45_page_2,"SAVE $1 
Seasonal 
Fruit Galettes 
From the Bakery 
All Varieties 
Baked fresh in-house with all real 
fruit and real butter and no fillers. 
Discount Taken at Register$799"
4936,week_45_page_2,DRESSING & DIPCINDY'S
4937,week_45_page_2,"Reacted 
Garlic Caesar"
4938,week_45_page_2,FRESH
4939,week_45_page_2,"SAVE $2/Pack 
4-Pack Muffins 
From the Bakery 
Select Varieties 
Fresh baked in-house with cage-free eggs and no 
artificial sweeteners, flavors, or preservatives. 
Discount Taken at Register$499/Pack"
4940,week_45_page_2,"SAVE 99¢ on 2 
Single Cupcakes 
From the Bakery 
Select Varieties 
Made from cage-free eggs and 
with no artificial flavors, colors, 
sweeteners, and preservatives.2$499"
4941,week_45_page_2,FRESH
4942,week_45_page_2,FRESH
4943,week_45_page_2,"100% 
CLEAN"
4944,week_45_page_2,Sales Valid Wed. May 9 - Tues. May 15
4945,week_45_page_2,EARTH FARE
4946,week_45_page_3,"Google PlayDownload on the 
App StoreGET IT ON"
4947,week_45_page_3,"JOIN HEALTHY REWARDS“ IT'S FREE & EASY!
Join in-store and download our App for more exclusive deals."
4948,week_45_page_3,"HEALTHY 
REWARDSCARTH FARE"
4949,week_45_page_3,"COCONUTMILKDAIRY FREE2.3 FL. OZ. (68 mL) EA. NET 9.2 FL. OZ. (272 mL)SAVE 706 
So Delicious 
Ice Cream Novelties 
4-8 Pack, Select Varieties 
You'll never miss dairy again. Soy-Free 
and Non-GMO Project Verified.SO 
DELICIOUSNON-GMO$399"
4950,week_45_page_3,"Coconut 
Almond4 Bars"
4951,week_45_page_3,"EARTH 
FARE 
APPLE 
JUICE X518FL DZ1 CALL"
4952,week_45_page_3,"Milko News 
Best Friend!COOKIES"
4953,week_45_page_3,"SAVE 50¢ 
Earth Fare 
Apple Juice 
1 Gallon 
A delicious Earth Fare take on this classic, 
full of vitamin C and antioxidants.$749"
4954,week_45_page_3,"SAVE $1.98 on 2 
Earth Fare 
Crème Cookies 
20 oz., Select Varieties 
Free of artificial sweeteners, 
preservatives, colors, and flavors 
for a treat you can feel good about.EARTH
FARE 
CHOCOLATE 
VANILLA CRÈMEEARTH 
FARE "" 
VANILLA 
CREME2196"
4955,week_45_page_3,non-dairy frozen dessert
4956,week_45_page_3,"Milko Neur 
Best Friend!COOKIES"
4957,week_45_page_3,HOLLOW ME
4958,week_45_page_3,"100% VEGETABLES 
NO SAUCE OR SEASONING100% VEGETABLES 
NO SAUCE OR SEASONINGEARTH
FAREO. 
OrganicSUPERFOOD FOR LASTING ENERGYriced 
broccoliSUPERFLATriced 
cauliflowerENEW ONECNTOOSSSOrganicSAVE $3.98 on 2 
Nature's Path 
Qi'a Superflakes 
10 oz., Select Varieties 
The first organic sprouted grain, 
superfood cereal on the market - 
Nature's Path takes cereal to the 
next level with delicious crunchy 
flakes and a simple ingredient list.SAVE 98¢ on 2 
Earth Fare 
Riced 
Vegetables 
12 oz., Select Varieties 
A tasty way to eat more vegetables 
with 80% less fat than regular rice.2/$72/$4SUPERFLAKESSPUTED GRAINS GLUTENQiaSUPERFOOD FOR LASTING ENERGYCEREAL NETWE 10 AZNCON EARTH FARE BRAND ...."
4959,week_45_page_3,"80% 
FEWERANOS DET"
4960,week_45_page_3,"Stress Relief
EASES TENSION 
AND PROMOTES RELAXATION""
ON NATURALBAL TEA SUPPLEMENT 
16 RA BAGS - METEO CAMEREPROMOTES RESTFUL SI"
4961,week_45_page_3,"SPRING WATER2-169 FL OZ ( PT9 BZ) 500 ml BOTTLES 
TOTAL 405.6 FL OZ O GAL 1 PT 6.5 02) 121"
4962,week_45_page_3,"SAVE 98¢ on 2 
Earth Fare
SPRING WATER 
Spring Water 
24 Pack, Select Varieties 
We pick our springs carefully, 
to healthy mineral content for a refreshing hydration.2/$7"
4963,week_45_page_3,Kava
4964,week_45_page_3,"SAVE 98¢ on 2 
Yogi Tea 
Herbal Tea 
16 Count, Select Varieties 
Yogi is committed to providing 
healthy, natural teas that are accessible to 
as many people as possible. With more than 
40 years of experience, they strive to support 
the health and well-being by incorporating the 
highest-quality natural and organic ingredients.2/$7"
4965,week_45_page_3,"EARTH 
FARE80%"
4966,week_45_page_3,Bedtime
4967,week_45_page_3,Yogi
4968,week_45_page_3,Yogi
4969,week_45_page_3,INGREDIENTS
4970,week_45_page_3,MADE WITH
4971,week_45_page_3,"SmatingCountry Ranch 
NUT & RICE CRACKER SNACKS 
NET WT 425 07.012015ALMONDSNUTTHINSALMONITNUFTHBLUE 
DIAMOND 
ALMONDSWheat 
& Gluten 
Free
NUT & RICE
CRACKER SNAC 
NET WT 4.25 OZ (120.50)"
4972,week_45_page_3,"Irresistible 
Shackin!
BLUE 
DIAMONDWheat 
& Gluten 
FreeSAVE 98¢ on 2 
Blue Diamond 
Crackers 
4.25 oz., Select Varieties 
These crispy crackers go well 
with almost everything. Made 
from rice flour and almonds, they're perfect 
to munch on as a guilt-free snack!2/$5"
4973,week_45_page_3,POTTEDES
4974,week_45_page_3,"SAVE 58¢ on 2 
Good Health 
Avocado Oil Chips 
5 oz., Select Varieties 
Better for you chips cooked in 
flavor-rich 100% Avocado Oil to 
satisfy all your crispy, crunchy, 
munchy cravings.good 
health- KETTLE CHIP 
AVOCADO O health 
Sea Sali KETTLE CHIPS
AVOCADO OIL
Sea SaliMADE WE 
100 
AVOCATEN2/$6"
4975,week_45_page_3,SUPERFOOD SUPERFLATSPROUTED GRAINS GLUTEN FE
4976,week_45_page_3,"good 
healthIGURTHDANS"
4977,week_45_page_3,"MADE WI 
100% 
AVOCAGUE"
4978,week_45_page_3,"SUPERFOOD 
- HONEY CHIA"
4979,week_45_page_3,ALMOND
4980,week_45_page_3,ENJOYDEN
4981,week_45_page_3,"Living Powd for Living Homerejuvenate restore 
enzymes probio
generate repliedORIGINALLivingOrganic Raw 
KOMBUCHAenzymes probat 
regenerate repleKOMBUCHAGINGERADELong For"
4982,week_45_page_3,"ORGANICGLUTEN 
FREEStonyfield 
ORGANICWHOLE MILK 
SMOOTH & CREAMYSAVE 50¢ 
Stonyfield 
Yogurt 
32 oz., Select Varieties 
Made from milk from pasture-raised 
cows. Always organic, non-GMO, 
kosher, and gluten-free.NON-GMO$399"
4983,week_45_page_3,"GLUTEN 
POP FREE 
CHEDDAR Ch. 
POPCORNPOP 35%SEA SALT POPCSAVE $1.58 on 2 
Angie's 
Boomchickapop 
4.4-7 oz., Select Varieties 
Made with non-GMO ingredients 
and Certified Gluten-Free.2/$5"
4984,week_45_page_3,"SAVE $1.38 on 2 
GT's 
Kombucha 
16 oz., Select Varieties 
Handcrafted and raw products with 
a mission to uplift and enlighten the 
health of all those who enjoy them.2/$6"
4985,week_45_page_3,Organic Ral
4986,week_45_page_3,"NON-GMO 
BOOM 
CHICK BOOM"
4987,week_45_page_3,Sales Valid Wed. May 9 - Tues. May 15 EARTH FARE *
4988,week_45_page_4,"The paper in this insert was provided through
a PEFC Certified Paper Manufacturer. 
For more information go to www.pefc.org."
4989,week_45_page_4,"WILD 
CAUGHT$999/lb.SAVE $3/lb. 
Wild Caught 
Peeled & 
Deveined 
Royal Red 
Shrimp 
31-40 Count 
No Water Additives or Preservatives. 100% Traceable 
and Sustainably Sourced. Caught with Turtle-Safe Nets.While supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off.
HAND PICKED DISCOVERED BY EARTH FARE and associated logo are trademarks of Earth Fare, Inc."
4990,week_45_page_4,EASY PEEPure living
4991,week_45_page_4,"Blue 
thinking1 o antibiotics, and added hormones,
BO-GMO feed 
Healthy Salmon 
Acade pensiegated nets,
deep watefondsNET WT. 4oz (1139)SAVE $3.98 on 2 
Blue Circle 
Smoked Salmon 
4 oz. 
No synthetic color added. Salmon raised 
without antibiotics or growth hormones.SMOKED SALMONNUNES 1 AN ARCTIC4oz2/$10"
4992,week_45_page_4,"SAVE $5.96 on 4 
Maryland 
Crab Cakes 
From the Seafood Dept. 
3 oz. 
No Preservatives, Chef Inspired, 
Hand Scooped, Real North 
American Blue Crab Meat.4/$10"
4993,week_45_page_4,"pioneers is preservation 
practice and taste"
4994,week_45_page_4,flavo
4995,week_45_page_4,UCIVOLO VVULUI
4996,week_45_page_4,"$399/Bag 
4 lb. Bag of 
Organic Navel 
Oranges or 4 lb. Bag 
of Organic LemonsNavel Oranges are rich in sweet juice, 
seedless, and easy-to-peel. Lemons 
are high in Vitamin C and add natural
later."
4997,week_45_page_4,"One of the healthiest 
foods, broccoli is a 
great source of vitamins 
Kand C, a good source 
of folate (folic acid) 
and also provides 
potassium and fiber.$1 99/lb. 
Organic 
Broccoli"
4998,week_45_page_4,"Avocados 
Mexico 
Calavo."
4999,week_45_page_4,NON-GMO
5000,week_45_page_4,NON-GMO
5001,week_45_page_4,"Hass Avocados 
“An excellent source of healthy 
Omega-3 fats, studies show 
eating avocados supports 
cardiovascular health, healthy 
aging and weight management. 
Consider eating avocados daily or 
several times a week."" 
-Angela Hind, M.D. Wellness Expert4/$5"
5002,week_45_page_4,ORGANIC
5003,week_45_page_4,ORGANIC
5004,week_45_page_4,INTENSE FRENCHCleanRichGROUNDS283wHANDCRAFTED COFFEERosty10
5005,week_45_page_4,FRESH
5006,week_45_page_4,"SAVE $1 
8-Pack 
Mini Scones 
From the Bakery 
Select Varieties 
Just in time for spring! Made with real butter and 
cream, baked fresh in-house, available in Lemon 
Raspberry, Blueberry, and Chocolate Chip. 
Discount Taken at RegisterNEW$399"
5007,week_45_page_4,"SAVE $5.98 on 2
Organic Large Brown Eggs 
Organic Valley
ORGANIC 
Organic Eggs Grade A 
Brown Large Omega 
1 Dozen 
Organic Valley Omega-3 Eggs provide more than twice as many 
omega-3 fatty acids as regular eggs. The secret is in the dietomega-3 chickens' diets are enriched with flax seeds, which are 
naturally rich in beneficial omega-3s. Never administered antibiotics 
or synthetic hormones.ROASTER'S RESERVEILIRCAMERON'SSAVE $1 
Cameron's Coffee 
Coffee Blends 
10 oz., All Varieties 
Roasted with small town heart in Shakopee, 
Minnesota, Cameron's Coffee brings you 
straight-up full-flavor coffee that's always 
smooth and never bitter.2/$6ORGANIC 
VALLEYFRESHHiQuality PrstrisEMTALWERENERUSEORGANIC 
VALLEYSHigh Quality ProtisFRESH fromw$799"
5008,week_45_page_4,"$299/lb.
MADE 
SAVE $1/lb.
IN HOUSE 
Made In House 
Bulk 
Pork Breakfast 
Sausages 
From the Meat Dept. 
All Varieties 
Never Administered Antibiotics or Growth Hormones, 100% 
Vegetarian Fed Diet, Humanely Raised, No Nitrates or Nitrites."
5009,week_45_page_4,"USDAONSaised 
UX)Tout side 
SuhaimPINT (473OrganiHALELaaduridHalf & HahORGANICOrganiORGANIC 
VALLEYHalf & Half 
SAVE $1.38 on 2
ORGANIC 
Organic Valley 
Half & Half 
1 Pint, All Varieties 
Made of nothing but organic 
cream and milk, Organic Valley 
Half & Half is pure, pasture-raised goodness."
5010,week_45_page_4,"PINT (415ml)USDA 
ORGANIC"
5011,week_45_page_4,"SAVE $2/lb. 
Fresh 
Market 
Style Bacon 
From the 
Fresh Meat Case 
All Varieties 
Never Administered Antibiotics or Growth Hormones. 
100% Vegetarian Diet. Never Fed Ractopamine. 
Never Raised in Gestation Crates.$599/lb.MAKE MOM A HEALTHY BREAKFAST"
5012,week_45_page_4,Ultra PasteurizedVALLEYUltra Pasteurized
5013,week_45_page_4,Free RangeSe SondaADEA
5014,week_45_page_4,"MERIBERATEE 
DSCNFLAM"
5015,week_45_page_4,Sales Valid Wed. May 9 - Tues. May 15
5016,week_45_page_4,EARTH FARE
5017,week_46_page_1,"SALES VALID WEDNESDAY, MAY 16 - TUESDAY, MAY 22"
5018,week_46_page_1,"VIVATIERRA
ORGANIC"
5019,week_46_page_1,NON-GMO
5020,week_46_page_1,"AvocadosAvocados 
Mexico 
Calavo4/$5"
5021,week_46_page_1,NON-GMO
5022,week_46_page_1,From
5023,week_46_page_1,"SAVE $1 
Sierra Nevada 
Hazy Little 
Thing IPA 
& Otra Vez 
6 Pack Cans, Select Varieties 
Sierra Nevada started small, with a homebrew shop, 
a love of American hops and plenty of passion. 
$8.99, SAVE 50¢ in IN; $8.49, SAVE 50¢ in MI; 
$7.99, SAVE $2 in SC$199/Ib. 
Organic 
Broccoli$999"
5024,week_46_page_1,ORGANIC
5025,week_46_page_1,"99¢ 
Organic 
Cucumbers$399/Bag 
3 lb. Bag 
Organic 
Gala Apples
SE ORGANIC NON-GMO"
5026,week_46_page_1,ORGANIC
5027,week_46_page_1,ENERGIECITRUSPOROTIC
5028,week_46_page_1,CANS00...LITLE THING:OS-OTHINC
5029,week_46_page_1,"FREEGLUTEN 
FREEUSDA 
CHOICEirumHUMANELY HANDLED 
INDEPENDENTLY VERIFIED
Robert E. MeyerCRUELTYMINERMINERALface ton intense hydrat.VERAL PUEDFRESH 
SAVE $3.98 on 2 
Fresh 
Scottish 
Bourbon
NON-GMO 
Salmon Fillet 
5 oz. 
Chef inspired, Great for Grilling. 
All Earth Fare Salmon is non-GMO. 
Priced per pound in select markets.$499/lb. 
SAVE $1.50/lb. 
USDA Choice 
Ground Round 
Never Administered Antibiotics 
or Growth Hormones, 100% 
Vegetarian Diet, 3rd Party 
Certified Humanely Handled, 
Genetically Certified Angus, 
Traceable from Farm to Forkfaco toner20% OFF 
Mineral Fusion 
Facial Care 
& Makeup 
All Sizes & Varieties 
Always free of gluten, 
parabens, talc, artificial 
colors, synthetic fragrances, 
SLS, and phthalates.FOODS2/$10HUMANELY HANDLEDOAL FOODS$999/lb. 
SAVE $5/lb. 
Peeled & 
Deveined 
Shrimp 
26-35 Count 
No Water Additives or Preservatives, 100% 
Traceable and Sustainably Sourced, Caught 
in Turtle-Safe Nets25% OFF 
Single Cookies 
& Muffins 
From the Bakery 
All Varieties 
Baked fresh in-house with 
cage free eggs and non-GMO 
ingredients. Promotion not valid 
on pre-packed multi packs. 
Discount Taken at RegisterMEYER NAORGANIC 
SAVE $1.98 on 2 
KeVita
MASTER BRE 
Kombucha
KOMBUCI 
15.2 oz., Select Varieties 
KeVita Probiotic Drinks are light and
MASTER BREW 
refreshing with a delicious fruit taste. KOMBUCHA 
Fermented with water kefir culture, 
every bottle has 4 strains of live 
probiotics and 4 billion CFUS.2/$5NON-GMO 
SAVE $3.30
LÄRABAR 
on 10 
LÄRABAR 
Nutritional Bars
GLUTEN 
1.6-1.7 oz., Select Varieties
FREE 
Packed with superfoods like hemp, 
goldenberries, cacao, kale and tumeric."
5030,week_46_page_1,KEVITAKELBLUEBERRY BASEME
5031,week_46_page_1,128OLCANS
5032,week_46_page_1,mont
5033,week_46_page_1,RRA NEVAN.CUAL
5034,week_46_page_1,"MADE 
SAVE $4/lb.
IN HOUSE 
Napa 
Chicken Salad 
From the 
Earth Fare Kitchen 
Grapes, walnuts and honey add 
just the right amount of texture and 
crunch. American Humane Certified Chicken, Never 
Administered Antibiotics or Growth Hormones.PEANUT BUTTER CHOCOLATE CHIP
TWT 
4
5510/$10"
5035,week_46_page_1,face cream
5036,week_46_page_1,"ultimate moisture
cleanserMINERAL FUSION"
5037,week_46_page_1,FIEDmanesCERէ
5038,week_46_page_1,"erica,"
5039,week_46_page_1,n Hun
5040,week_46_page_1,"$999/lb.FRESHEST 1975$699/Ib. 
SAVE $4/lb. 
Fresh 
Pork Tenderloin 
Never Administered Antibiotics of 
Growth Hormones, 100% Vegetarian 
Diet, Never Fed Ractopamine, Never 
Raised in Gestation Crates.$999/lb.
FRESH 
EVERYDAY 
LOW PRICE 
Fresh 
Scottish
NON-GMO) 
Salmon Fillets 
Never Administered Antibiotics or Growth 
Hormones, No Synthetic Coloring, All Earth Fare 
Salmon in Non-GMO, Product of Great Britain, 
100% Traceable & SustainableSAVE up to $4/lb. 
USDA Grain Finished
FRESH 
New York Strips 
Never Administered Antibiotics or 
Growth Hormones, 100% Vegetarian 
Diet, 3rd Party Certified Humanely 
Handled, Genetically Certified 
Angus, Traceable from Farm to Fork ""INDEPENDENTLY VERIFIED
Robert E. Mezer$699/lb."
5041,week_46_page_1,ATURAL FO
5042,week_46_page_1,JER NATUR
5043,week_46_page_1,"BUY ONEBOGO ORGANIC NON-GMOOrganic 
Blueberries
Half Pint 
A good source of Vitamin C, fiber 
and antioxidants, with fewer than
100 calories per cup.FREEBUY ONE, GET ONEGET ONE FREE"
5044,week_46_page_1,"ERT!Ameri$149/lb.maheSAVE $1.50/lb. 
Half Chicken 
From the Meat Dept. 
Never Administered Antibiotics 
or Growth Hormones, 100% 
Vegetarian Diet, 3rd Party 
Certified Humanely RaisedFRESH"
5045,week_46_page_1,can
5046,week_46_page_1,"WE LONGE 
V – WITH - 
EARTH 
FAREO
FRESH"
5047,week_46_page_2,"FoodSALES VALID WEDNESDAY, MAY 16 - TUESDAY, MAY 22"
5048,week_46_page_2,OURPHILOSOPHY
5049,week_46_page_2,"- Artificial fats and trans-fats 
Artificial preservativesWE PLEDGE OUR FOOD IS FREE OF:- Added hormones
High fructose corn syrup 
- Bleached or bromated flour- Antibiotics
Artificial sweeteners 
- Artificial colors or flavors"
5050,week_46_page_2,210F(TIBUS
5051,week_46_page_2,and Sea Salt
5052,week_46_page_2,CHIPSARTIFICIALKETTLEWith Vinegar
5053,week_46_page_2,Potato Chips
5054,week_46_page_2,"PERATENRGFETEARTH 
FAREO380 2. E80% Lean/20% Fat USA Angus Beef Patties
100% Vegetarian Fed6-13 LB PATTIES 
NET WT 32 OZ 21859075Ready To Cook"
5055,week_46_page_2,"EARTH 
FARE"" 
VANILLA 
CREMECOOKIESVeMille's Neur 
Beat Thuend/EARTH
FARE O 
EVERYDAY
CHOCOLATE 
LOW PRICE
VANILLA CRÈME 
Earth Fare 
Crème Cookies 
20 oz., Select Varieties 
Free of artificial sweeteners, 
preservatives, colors, and flavors 
for a treat you can feel good about."
5056,week_46_page_2,"SAVE $2 
Earth Fare
GROUND BEEF PATTIES 
Frozen Angus 
Burger Patties 
6 Count 
Made from American-raised Angus beef, our burgers are never 
ever administered antibiotics or growth hormones.PEEE WITHOUT 
ADDED HORIES 
OR ANTIBIOTICS$1299"
5057,week_46_page_2,"EVERYDAY 
LOW PRICE 
Earth Fare 
Kettle Chips 
10.5 oz., All Varieties 
Made with sunflower oil and 
sea salt, don't miss this Clean 
version of a classic snack.$299"
5058,week_46_page_2,COOKIES
5059,week_46_page_2,"AL 
BURGER 
PATTY"
5060,week_46_page_2,"EARTH
FAREO 
FLAIR FREE 
Sea Salt & Vinegar"
5061,week_46_page_2,Milk
5062,week_46_page_2,$399
5063,week_46_page_2,"anSulle 
BARBECUE SAUCEEARTH 
FARENET WT 14 OZ (3970)PHRGANOwith louch of MSTYLE 
BARBECUE SAUCESweet & SmokyNETWT 14 07 (3970)SAVE 806 
Earth Fare 
BBQ Sauces 
14-15 oz., Select Varieties 
Inspired by the flavors of classic 
barbeque hot spots, these sauces are 
free of artificial colors and flavors.$249"
5064,week_46_page_2,"CarolinaTEXASEARTH 
FARE"
5065,week_46_page_2,"NET WT 20 OZ 1 LB 402) 5679EarthFare 
ORGANICKetchupORGANICST"
5066,week_46_page_2,"SAVE $1.78 on 2 
Stahlbush Island Farms 
Frozen Vegetables 
10 oz., Select Varieties 
Stahlbush grows and freezes 
delicious fruits, vegetables, grains, 
and legumes. Their certified, sustainable, family 
farm is located in Oregon's lush Willamette Valley.5/$50LATEJULY2/$5ORGANICSAVE 50¢ 
Earth Fare 
Organic Ketchup 
20 oz. 
Free of high-fructose corn 
syrup, artificial flavors, colors, 
and preservatives.SEAPRECIOR PARTESLATEJULYOrganic
SALT 
THIN& CRUPTNON-GMO$199SAVE $1.98 on 2 
Late July 
Tortilla Chips 
10-11 oz., Select Varieties 
Committed to sourcing the highest 
quality ingredients that are free of toxic 
persistent pesticides, artificial flavors, 
colors, and preservatives.ON A CLEAN COOKOUT$199 
SAVE 50¢ 
Earth Fare 
Organic Mustard 
12 oz., All Varieties 
Perfect for spreading on just about 
everything. Free of artificial colors, 
flavors, and preservatives.Feesh Taste SustainableGreen BeanBroccoli F.CERTIFIE SISTESAVE $1.95 on 5 
Poland Spring 
Sparkling Water
Sparkling 
33.8 oz., Select Varieties 
Made with real spring water, real
Spring O Sparkling
Poland 
fruit flavors, and the addition of
Spring 
refreshing bubbles, this sparkling 
water is a deliciously refreshing 
taste experience inspired by nature. Free of 
calories, sugars, sweeteners, and colors.2/$6"
5067,week_46_page_2,"ORGANICEARTH
FARE"" 
Organic
SPICY 
BROWN MUSTARD"
5068,week_46_page_2,INGREDIENTS
5069,week_46_page_2,MADE WITH
5070,week_46_page_2,03
5071,week_46_page_2,spl
5072,week_46_page_2,"li FloretsGLUTEN 
FREEby Grown in the USASahibul BroccoliCut Green"
5073,week_46_page_2,"Rattant Style
TORTILLA CHIPSSEA CRISP"
5074,week_46_page_2,"SAVE $2.58 on 2 
Envirokidz 
Cereal 
10-14 oz., Select Varieties 
Help make a positive connection between 
children and endangered species, with 1% of all 
proceeds going to animal conservation groups.ENVIROKIDZ
CHOCOLATE - 
CHOCO CHIMPS 
GLUTEN FREE A WHEAT FREE [ 8. WHOLE GRAINZANEW2/$7"
5075,week_46_page_2,note
5076,week_46_page_2,"NEWENVIROKIDZ
- CINNAMON 
JUNGLE MUNCH 
GLUTEN FREE WE B WWOLEGRAIN"
5077,week_46_page_2,SÉA SALTOVE
5078,week_46_page_2,on Back!
5079,week_46_page_2,Recipe
5080,week_46_page_2,en Bean NON-GMO
5081,week_46_page_2,Organic
5082,week_46_page_2,"THEFK YOGATREEKPLAINprobioticDEGREEKMOCHA GAPLAVO 
VOR WITHOTH NATURGR322/$6 
SAVE $1.98 on 2 
Greek Gods 
Yogurt 
24 oz., Select Varieties 
A smooth, creamy delicacy rich 
in taste and made with fresh 
pasteurized milk and cream."
5083,week_46_page_2,TRADITIONAL
5084,week_46_page_2,NET WT 307 (2560
5085,week_46_page_2,ORIGINALPoland
5086,week_46_page_2,CHOCOLATE
5087,week_46_page_2,"Bished Cheddar Crackera. 
Butter Rich Crackers & PretzelsOrganicCCERTIFIED ORGANICAnniesOur favorite Plaka 
Get in theCheddar SnackChristerre 
ICHGaloreEARTH FARE 
2/$6ORGANICSAVE $4.78 on 2 
Annie's Homegrown 
Bunny Crackers 
9 oz., Select Varieties 
Baked with organic wheat flour and 
real aged cheddar for a tasty and 
wholesome snack."
5088,week_46_page_2,Snack Mix
5089,week_46_page_2,OMLOROWA
5090,week_46_page_2,"& Goa,"
